mt5_date,bar_count,expected_full_day_bars,session_status,is_first_copied_day,is_last_copied_day,first_bar_mt5,last_bar_mt5,first_hhmm_mt5,last_hhmm_mt5,internal_gap_count,max_gap_seconds,first_gap_from_mt5,first_gap_to_mt5,duplicate_count,spread_min_points,spread_max_points,spread_avg_points,spread_zero_count,tick_volume_sum,real_volume_sum,zero_tick_volume_count,zero_real_volume_count
2025.01.21,276,276,normal_full_day_candidate,0,0,2025.01.21 01:00:00,2025.01.21 23:55:00,01:00,23:55,0,0,,,0,0,140,133.47,1,337636,0,0,276
2025.01.22,276,276,normal_full_day_candidate,0,0,2025.01.22 01:00:00,2025.01.22 23:55:00,01:00,23:55,0,0,,,0,115,140,134.18,0,280336,0,0,276
2025.01.23,276,276,normal_full_day_candidate,0,0,2025.01.23 01:00:00,2025.01.23 23:55:00,01:00,23:55,0,0,,,0,115,140,134.26,0,281989,0,0,276
2025.01.24,275,276,early_close_candidate,0,0,2025.01.24 01:00:00,2025.01.24 23:50:00,01:00,23:50,0,0,,,0,78,140,134.01,0,302090,0,0,275
2025.01.27,276,276,normal_full_day_candidate,0,0,2025.01.27 01:00:00,2025.01.27 23:55:00,01:00,23:55,0,0,,,0,82,140,134.14,0,590867,0,0,276
2025.01.28,276,276,normal_full_day_candidate,0,0,2025.01.28 01:00:00,2025.01.28 23:55:00,01:00,23:55,0,0,,,0,0,140,133.70,1,388749,0,0,276
2025.01.29,276,276,normal_full_day_candidate,0,0,2025.01.29 01:00:00,2025.01.29 23:55:00,01:00,23:55,0,0,,,0,120,140,134.30,0,373835,0,0,276
2025.01.30,276,276,normal_full_day_candidate,0,0,2025.01.30 01:00:00,2025.01.30 23:55:00,01:00,23:55,0,0,,,0,95,140,134.12,0,381932,0,0,276
2025.01.31,275,276,early_close_candidate,0,0,2025.01.31 01:00:00,2025.01.31 23:50:00,01:00,23:50,0,0,,,0,107,140,134.16,0,377534,0,0,275
2025.02.03,276,276,normal_full_day_candidate,0,0,2025.02.03 01:00:00,2025.02.03 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,488659,0,0,276
2025.02.04,276,276,normal_full_day_candidate,0,0,2025.02.04 01:00:00,2025.02.04 23:55:00,01:00,23:55,0,0,,,0,107,140,134.23,0,348201,0,0,276
2025.02.05,276,276,normal_full_day_candidate,0,0,2025.02.05 01:00:00,2025.02.05 23:55:00,01:00,23:55,0,0,,,0,102,140,134.14,0,341059,0,0,276
2025.02.06,276,276,normal_full_day_candidate,0,0,2025.02.06 01:00:00,2025.02.06 23:55:00,01:00,23:55,0,0,,,0,95,140,134.18,0,306729,0,0,276
2025.02.07,275,276,early_close_candidate,0,0,2025.02.07 01:00:00,2025.02.07 23:50:00,01:00,23:50,0,0,,,0,0,140,133.41,1,365723,0,0,275
2025.02.10,276,276,normal_full_day_candidate,0,0,2025.02.10 01:00:00,2025.02.10 23:55:00,01:00,23:55,0,0,,,0,82,140,134.14,0,260135,0,0,276
2025.02.11,276,276,normal_full_day_candidate,0,0,2025.02.11 01:00:00,2025.02.11 23:55:00,01:00,23:55,0,0,,,0,83,140,134.21,0,280146,0,0,276
2025.02.12,276,276,normal_full_day_candidate,0,0,2025.02.12 01:00:00,2025.02.12 23:55:00,01:00,23:55,0,0,,,0,83,140,134.14,0,321421,0,0,276
2025.02.13,276,276,normal_full_day_candidate,0,0,2025.02.13 01:00:00,2025.02.13 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,334255,0,0,276
2025.02.14,275,276,early_close_candidate,0,0,2025.02.14 01:00:00,2025.02.14 23:50:00,01:00,23:50,0,0,,,0,120,140,134.33,0,263936,0,0,275
2025.02.17,229,276,early_close_candidate,0,0,2025.02.17 01:00:00,2025.02.17 20:00:00,01:00,20:00,0,0,,,0,120,140,136.19,0,96188,0,0,229
2025.02.18,276,276,normal_full_day_candidate,0,0,2025.02.18 01:00:00,2025.02.18 23:55:00,01:00,23:55,0,0,,,0,120,140,134.35,0,268715,0,0,276
2025.02.19,276,276,normal_full_day_candidate,0,0,2025.02.19 01:00:00,2025.02.19 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,272314,0,0,276
2025.02.20,276,276,normal_full_day_candidate,0,0,2025.02.20 01:00:00,2025.02.20 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,298507,0,0,276
2025.02.21,275,276,early_close_candidate,0,0,2025.02.21 01:00:00,2025.02.21 23:50:00,01:00,23:50,0,0,,,0,95,140,134.16,0,341749,0,0,275
2025.02.24,276,276,normal_full_day_candidate,0,0,2025.02.24 01:00:00,2025.02.24 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,388887,0,0,276
2025.02.25,276,276,normal_full_day_candidate,0,0,2025.02.25 01:00:00,2025.02.25 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,457478,0,0,276
2025.02.26,276,276,normal_full_day_candidate,0,0,2025.02.26 01:00:00,2025.02.26 23:55:00,01:00,23:55,0,0,,,0,120,140,134.35,0,403177,0,0,276
2025.02.27,276,276,normal_full_day_candidate,0,0,2025.02.27 01:00:00,2025.02.27 23:55:00,01:00,23:55,0,0,,,0,70,140,134.17,0,471659,0,0,276
2025.02.28,275,276,early_close_candidate,0,0,2025.02.28 01:00:00,2025.02.28 23:50:00,01:00,23:50,0,0,,,0,120,140,134.33,0,493425,0,0,275
2025.03.03,276,276,normal_full_day_candidate,0,0,2025.03.03 01:00:00,2025.03.03 23:55:00,01:00,23:55,0,0,,,0,82,140,134.05,0,504603,0,0,276
2025.03.04,276,276,normal_full_day_candidate,0,0,2025.03.04 01:00:00,2025.03.04 23:55:00,01:00,23:55,0,0,,,0,120,140,134.35,0,580764,0,0,276
2025.03.05,276,276,normal_full_day_candidate,0,0,2025.03.05 01:00:00,2025.03.05 23:55:00,01:00,23:55,0,0,,,0,32,140,133.85,0,523613,0,0,276
2025.03.06,276,276,normal_full_day_candidate,0,0,2025.03.06 01:00:00,2025.03.06 23:55:00,01:00,23:55,0,0,,,0,95,140,134.17,0,509075,0,0,276
2025.03.07,275,276,early_close_candidate,0,0,2025.03.07 01:00:00,2025.03.07 23:50:00,01:00,23:50,0,0,,,0,120,140,134.33,0,500124,0,0,275
2025.03.10,264,276,early_close_candidate,0,0,2025.03.10 02:00:00,2025.03.10 23:55:00,02:00,23:55,0,0,,,0,0,140,133.40,1,494713,0,0,264
2025.03.11,276,276,gap_or_missing_candidate,0,0,2025.03.11 00:00:00,2025.03.11 23:55:00,00:00,23:55,1,3900,2025.03.11 00:55:00,2025.03.11 02:00:00,0,20,140,133.99,0,537639,0,0,276
2025.03.12,276,276,gap_or_missing_candidate,0,0,2025.03.12 00:00:00,2025.03.12 23:55:00,00:00,23:55,1,3900,2025.03.12 00:55:00,2025.03.12 02:00:00,0,95,140,134.26,0,488074,0,0,276
2025.03.13,276,276,gap_or_missing_candidate,0,0,2025.03.13 00:00:00,2025.03.13 23:55:00,00:00,23:55,1,3900,2025.03.13 00:55:00,2025.03.13 02:00:00,0,45,140,133.85,0,501424,0,0,276
2025.03.14,271,276,gap_or_missing_candidate,0,0,2025.03.14 00:00:00,2025.03.14 23:30:00,00:00,23:30,1,3900,2025.03.14 00:55:00,2025.03.14 02:00:00,0,83,140,134.48,0,440431,0,0,271
2025.03.17,276,276,normal_full_day_candidate,0,0,2025.03.17 01:00:00,2025.03.17 23:55:00,01:00,23:55,0,0,,,0,95,140,134.26,0,445095,0,0,276
2025.03.18,276,276,normal_full_day_candidate,0,0,2025.03.18 01:00:00,2025.03.18 23:55:00,01:00,23:55,0,0,,,0,33,140,134.03,0,423144,0,0,276
2025.03.19,276,276,normal_full_day_candidate,0,0,2025.03.19 01:00:00,2025.03.19 23:55:00,01:00,23:55,0,0,,,0,95,140,134.18,0,371442,0,0,276
2025.03.20,276,276,normal_full_day_candidate,0,0,2025.03.20 01:00:00,2025.03.20 23:55:00,01:00,23:55,0,0,,,0,78,140,133.81,0,404726,0,0,276
2025.03.21,276,276,normal_full_day_candidate,0,0,2025.03.21 01:00:00,2025.03.21 23:55:00,01:00,23:55,0,0,,,0,82,140,133.85,0,414084,0,0,276
2025.03.24,276,276,normal_full_day_candidate,0,0,2025.03.24 01:00:00,2025.03.24 23:55:00,01:00,23:55,0,0,,,0,95,140,134.12,0,308668,0,0,276
2025.03.25,276,276,normal_full_day_candidate,0,0,2025.03.25 01:00:00,2025.03.25 23:55:00,01:00,23:55,0,0,,,0,108,140,134.30,0,281858,0,0,276
2025.03.26,276,276,normal_full_day_candidate,0,0,2025.03.26 01:00:00,2025.03.26 23:55:00,01:00,23:55,0,0,,,0,83,140,134.17,0,345649,0,0,276
2025.03.27,276,276,normal_full_day_candidate,0,0,2025.03.27 01:00:00,2025.03.27 23:55:00,01:00,23:55,0,0,,,0,103,140,134.21,0,432774,0,0,276
2025.03.28,276,276,normal_full_day_candidate,0,0,2025.03.28 01:00:00,2025.03.28 23:55:00,01:00,23:55,0,0,,,0,108,140,134.26,0,419621,0,0,276
2025.03.31,276,276,normal_full_day_candidate,0,0,2025.03.31 01:00:00,2025.03.31 23:55:00,01:00,23:55,0,0,,,0,90,140,134.05,0,529233,0,0,276
2025.04.01,276,276,normal_full_day_candidate,0,0,2025.04.01 01:00:00,2025.04.01 23:55:00,01:00,23:55,0,0,,,0,115,140,134.18,0,498691,0,0,276
2025.04.02,275,276,gap_or_missing_candidate,0,0,2025.04.02 01:00:00,2025.04.02 23:55:00,01:00,23:55,1,600,2025.04.02 09:00:00,2025.04.02 09:10:00,0,90,140,134.10,0,492649,0,0,275
2025.04.03,276,276,normal_full_day_candidate,0,0,2025.04.03 01:00:00,2025.04.03 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,548171,0,0,276
2025.04.04,276,276,normal_full_day_candidate,0,0,2025.04.04 01:00:00,2025.04.04 23:55:00,01:00,23:55,0,0,,,0,20,140,133.64,0,687220,0,0,276
2025.04.07,276,276,normal_full_day_candidate,0,0,2025.04.07 01:00:00,2025.04.07 23:55:00,01:00,23:55,0,0,,,0,0,140,132.49,3,684536,0,0,276
2025.04.08,276,276,normal_full_day_candidate,0,0,2025.04.08 01:00:00,2025.04.08 23:55:00,01:00,23:55,0,0,,,0,52,140,133.60,0,620915,0,0,276
2025.04.09,276,276,normal_full_day_candidate,0,0,2025.04.09 01:00:00,2025.04.09 23:55:00,01:00,23:55,0,0,,,0,0,140,133.27,1,640446,0,0,276
2025.04.10,276,276,normal_full_day_candidate,0,0,2025.04.10 01:00:00,2025.04.10 23:55:00,01:00,23:55,0,0,,,0,82,140,134.00,0,687453,0,0,276
2025.04.11,276,276,normal_full_day_candidate,0,0,2025.04.11 01:00:00,2025.04.11 23:55:00,01:00,23:55,0,0,,,0,95,140,134.01,0,613516,0,0,276
2025.04.14,276,276,normal_full_day_candidate,0,0,2025.04.14 01:00:00,2025.04.14 23:55:00,01:00,23:55,0,0,,,0,70,140,133.87,0,533314,0,0,276
2025.04.15,276,276,normal_full_day_candidate,0,0,2025.04.15 01:00:00,2025.04.15 23:55:00,01:00,23:55,0,0,,,0,45,140,133.59,0,472951,0,0,276
2025.04.16,276,276,normal_full_day_candidate,0,0,2025.04.16 01:00:00,2025.04.16 23:55:00,01:00,23:55,0,0,,,0,0,140,133.48,1,523119,0,0,276
2025.04.17,276,276,normal_full_day_candidate,0,0,2025.04.17 01:00:00,2025.04.17 23:55:00,01:00,23:55,0,0,,,0,65,140,133.91,0,506677,0,0,276
2025.04.21,276,276,normal_full_day_candidate,0,0,2025.04.21 01:00:00,2025.04.21 23:55:00,01:00,23:55,0,0,,,0,58,140,134.03,0,373801,0,0,276
2025.04.22,276,276,normal_full_day_candidate,0,0,2025.04.22 01:00:00,2025.04.22 23:55:00,01:00,23:55,0,0,,,0,0,140,133.53,1,446267,0,0,276
2025.04.23,276,276,normal_full_day_candidate,0,0,2025.04.23 01:00:00,2025.04.23 23:55:00,01:00,23:55,0,0,,,0,95,140,134.05,0,518600,0,0,276
2025.04.24,276,276,normal_full_day_candidate,0,0,2025.04.24 01:00:00,2025.04.24 23:55:00,01:00,23:55,0,0,,,0,58,140,133.99,0,447645,0,0,276
2025.04.25,276,276,normal_full_day_candidate,0,0,2025.04.25 01:00:00,2025.04.25 23:55:00,01:00,23:55,0,0,,,0,0,140,133.32,2,456824,0,0,276
2025.04.28,276,276,normal_full_day_candidate,0,0,2025.04.28 01:00:00,2025.04.28 23:55:00,01:00,23:55,0,0,,,0,32,140,133.32,0,372204,0,0,276
2025.04.29,276,276,normal_full_day_candidate,0,0,2025.04.29 01:00:00,2025.04.29 23:55:00,01:00,23:55,0,0,,,0,8,140,133.76,0,409754,0,0,276
2025.04.30,276,276,normal_full_day_candidate,0,0,2025.04.30 01:00:00,2025.04.30 23:55:00,01:00,23:55,0,0,,,0,83,140,134.05,0,454408,0,0,276
2025.05.01,276,276,normal_full_day_candidate,0,0,2025.05.01 01:00:00,2025.05.01 23:55:00,01:00,23:55,0,0,,,0,107,140,134.21,0,411671,0,0,276
2025.05.02,276,276,normal_full_day_candidate,0,0,2025.05.02 01:00:00,2025.05.02 23:55:00,01:00,23:55,0,0,,,0,108,140,134.19,0,448256,0,0,276
2025.05.05,276,276,normal_full_day_candidate,0,0,2025.05.05 01:00:00,2025.05.05 23:55:00,01:00,23:55,0,0,,,0,107,140,134.18,0,360289,0,0,276
2025.05.06,276,276,normal_full_day_candidate,0,0,2025.05.06 01:00:00,2025.05.06 23:55:00,01:00,23:55,0,0,,,0,7,140,133.94,0,398314,0,0,276
2025.05.07,276,276,normal_full_day_candidate,0,0,2025.05.07 01:00:00,2025.05.07 23:55:00,01:00,23:55,0,0,,,0,45,140,133.93,0,460430,0,0,276
2025.05.08,276,276,normal_full_day_candidate,0,0,2025.05.08 01:00:00,2025.05.08 23:55:00,01:00,23:55,0,0,,,0,3,140,133.69,0,414460,0,0,276
2025.05.09,276,276,normal_full_day_candidate,0,0,2025.05.09 01:00:00,2025.05.09 23:55:00,01:00,23:55,0,0,,,0,70,140,134.00,0,382514,0,0,276
2025.05.12,276,276,normal_full_day_candidate,0,0,2025.05.12 01:00:00,2025.05.12 23:55:00,01:00,23:55,0,0,,,0,82,140,134.14,0,424337,0,0,276
2025.05.13,276,276,normal_full_day_candidate,0,0,2025.05.13 01:00:00,2025.05.13 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,359327,0,0,276
2025.05.14,276,276,normal_full_day_candidate,0,0,2025.05.14 01:00:00,2025.05.14 23:55:00,01:00,23:55,0,0,,,0,45,140,134.03,0,363834,0,0,276
2025.05.15,276,276,normal_full_day_candidate,0,0,2025.05.15 01:00:00,2025.05.15 23:55:00,01:00,23:55,0,0,,,0,33,140,133.35,0,361873,0,0,276
2025.05.16,276,276,normal_full_day_candidate,0,0,2025.05.16 01:00:00,2025.05.16 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,301306,0,0,276
2025.05.19,276,276,normal_full_day_candidate,0,0,2025.05.19 01:00:00,2025.05.19 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,368308,0,0,276
2025.05.20,276,276,normal_full_day_candidate,0,0,2025.05.20 01:00:00,2025.05.20 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,334916,0,0,276
2025.05.21,276,276,normal_full_day_candidate,0,0,2025.05.21 01:00:00,2025.05.21 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,399136,0,0,276
2025.05.22,276,276,normal_full_day_candidate,0,0,2025.05.22 01:00:00,2025.05.22 23:55:00,01:00,23:55,0,0,,,0,115,140,134.18,0,400519,0,0,276
2025.05.23,276,276,normal_full_day_candidate,0,0,2025.05.23 01:00:00,2025.05.23 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,421172,0,0,276
2025.05.26,228,276,early_close_candidate,0,0,2025.05.26 01:00:00,2025.05.26 19:55:00,01:00,19:55,0,0,,,0,120,140,136.26,0,145585,0,0,228
2025.05.27,276,276,normal_full_day_candidate,0,0,2025.05.27 01:00:00,2025.05.27 23:55:00,01:00,23:55,0,0,,,0,115,140,134.18,0,293801,0,0,276
2025.05.28,276,276,normal_full_day_candidate,0,0,2025.05.28 01:00:00,2025.05.28 23:55:00,01:00,23:55,0,0,,,0,78,140,134.08,0,306137,0,0,276
2025.05.29,276,276,normal_full_day_candidate,0,0,2025.05.29 01:00:00,2025.05.29 23:55:00,01:00,23:55,0,0,,,0,95,140,134.10,0,458807,0,0,276
2025.05.30,276,276,normal_full_day_candidate,0,0,2025.05.30 01:00:00,2025.05.30 23:55:00,01:00,23:55,0,0,,,0,120,140,134.23,0,417060,0,0,276
2025.06.02,276,276,normal_full_day_candidate,0,0,2025.06.02 01:00:00,2025.06.02 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,360862,0,0,276
2025.06.03,276,276,normal_full_day_candidate,0,0,2025.06.03 01:00:00,2025.06.03 23:55:00,01:00,23:55,0,0,,,0,95,140,134.18,0,312367,0,0,276
2025.06.04,276,276,normal_full_day_candidate,0,0,2025.06.04 01:00:00,2025.06.04 23:55:00,01:00,23:55,0,0,,,0,108,140,134.18,0,308085,0,0,276
2025.06.05,276,276,normal_full_day_candidate,0,0,2025.06.05 01:00:00,2025.06.05 23:55:00,01:00,23:55,0,0,,,0,0,140,133.77,1,378841,0,0,276
2025.06.06,276,276,normal_full_day_candidate,0,0,2025.06.06 01:00:00,2025.06.06 23:55:00,01:00,23:55,0,0,,,0,107,140,134.23,0,345175,0,0,276
2025.06.09,276,276,normal_full_day_candidate,0,0,2025.06.09 01:00:00,2025.06.09 23:55:00,01:00,23:55,0,0,,,0,108,140,134.30,0,274554,0,0,276
2025.06.10,276,276,normal_full_day_candidate,0,0,2025.06.10 01:00:00,2025.06.10 23:55:00,01:00,23:55,0,0,,,0,70,140,134.03,0,328955,0,0,276
2025.06.11,276,276,normal_full_day_candidate,0,0,2025.06.11 01:00:00,2025.06.11 23:55:00,01:00,23:55,0,0,,,0,58,140,134.01,0,347996,0,0,276
2025.06.12,276,276,normal_full_day_candidate,0,0,2025.06.12 01:00:00,2025.06.12 23:55:00,01:00,23:55,0,0,,,0,82,140,134.14,0,328522,0,0,276
2025.06.13,276,276,normal_full_day_candidate,0,0,2025.06.13 01:00:00,2025.06.13 23:55:00,01:00,23:55,0,0,,,0,70,140,133.64,0,459033,0,0,276
2025.06.16,276,276,normal_full_day_candidate,0,0,2025.06.16 01:00:00,2025.06.16 23:55:00,01:00,23:55,0,0,,,0,95,140,134.17,0,313632,0,0,276
2025.06.17,276,276,normal_full_day_candidate,0,0,2025.06.17 01:00:00,2025.06.17 23:55:00,01:00,23:55,0,0,,,0,57,140,134.08,0,400443,0,0,276
2025.06.18,276,276,normal_full_day_candidate,0,0,2025.06.18 01:00:00,2025.06.18 23:55:00,01:00,23:55,0,0,,,0,120,140,134.23,0,330720,0,0,276
2025.06.19,228,276,early_close_candidate,0,0,2025.06.19 01:00:00,2025.06.19 19:55:00,01:00,19:55,0,0,,,0,120,140,136.32,0,176763,0,0,228
2025.06.20,276,276,normal_full_day_candidate,0,0,2025.06.20 01:00:00,2025.06.20 23:55:00,01:00,23:55,0,0,,,0,120,140,134.35,0,354882,0,0,276
2025.06.23,276,276,normal_full_day_candidate,0,0,2025.06.23 01:00:00,2025.06.23 23:55:00,01:00,23:55,0,0,,,0,120,150,134.38,0,370543,0,0,276
2025.06.24,276,276,normal_full_day_candidate,0,0,2025.06.24 01:00:00,2025.06.24 23:55:00,01:00,23:55,0,0,,,0,120,140,134.19,0,295670,0,0,276
2025.06.25,276,276,normal_full_day_candidate,0,0,2025.06.25 01:00:00,2025.06.25 23:55:00,01:00,23:55,0,0,,,0,107,140,134.18,0,252613,0,0,276
2025.06.26,276,276,normal_full_day_candidate,0,0,2025.06.26 01:00:00,2025.06.26 23:55:00,01:00,23:55,0,0,,,0,107,140,134.30,0,240825,0,0,276
2025.06.27,276,276,normal_full_day_candidate,0,0,2025.06.27 01:00:00,2025.06.27 23:55:00,01:00,23:55,0,0,,,0,95,140,134.18,0,271681,0,0,276
2025.06.30,276,276,normal_full_day_candidate,0,0,2025.06.30 01:00:00,2025.06.30 23:55:00,01:00,23:55,0,0,,,0,15,140,133.85,0,252341,0,0,276
2025.07.01,276,276,normal_full_day_candidate,0,0,2025.07.01 01:00:00,2025.07.01 23:55:00,01:00,23:55,0,0,,,0,70,140,134.00,0,288435,0,0,276
2025.07.02,276,276,normal_full_day_candidate,0,0,2025.07.02 01:00:00,2025.07.02 23:55:00,01:00,23:55,0,0,,,0,115,140,134.18,0,252175,0,0,276
2025.07.03,231,276,early_close_candidate,0,0,2025.07.03 01:00:00,2025.07.03 20:10:00,01:00,20:10,0,0,,,0,120,140,136.05,0,166287,0,0,231
2025.07.04,228,276,early_close_candidate,0,0,2025.07.04 01:00:00,2025.07.04 19:55:00,01:00,19:55,0,0,,,0,108,140,136.26,0,126180,0,0,228
2025.07.07,276,276,normal_full_day_candidate,0,0,2025.07.07 01:00:00,2025.07.07 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,299503,0,0,276
2025.07.08,276,276,normal_full_day_candidate,0,0,2025.07.08 01:00:00,2025.07.08 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,257044,0,0,276
2025.07.09,276,276,normal_full_day_candidate,0,0,2025.07.09 01:00:00,2025.07.09 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,232441,0,0,276
2025.07.10,276,276,normal_full_day_candidate,0,0,2025.07.10 01:00:00,2025.07.10 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,219257,0,0,276
2025.07.11,276,276,normal_full_day_candidate,0,0,2025.07.11 01:00:00,2025.07.11 23:55:00,01:00,23:55,0,0,,,0,120,140,134.23,0,283382,0,0,276
2025.07.14,276,276,normal_full_day_candidate,0,0,2025.07.14 01:00:00,2025.07.14 23:55:00,01:00,23:55,0,0,,,0,107,140,134.23,0,234197,0,0,276
2025.07.15,276,276,normal_full_day_candidate,0,0,2025.07.15 01:00:00,2025.07.15 23:55:00,01:00,23:55,0,0,,,0,95,140,134.18,0,292483,0,0,276
2025.07.16,276,276,normal_full_day_candidate,0,0,2025.07.16 01:00:00,2025.07.16 23:55:00,01:00,23:55,0,0,,,0,45,140,133.32,0,288581,0,0,276
2025.07.17,276,276,normal_full_day_candidate,0,0,2025.07.17 01:00:00,2025.07.17 23:55:00,01:00,23:55,0,0,,,0,45,140,133.91,0,220439,0,0,276
2025.07.18,276,276,normal_full_day_candidate,0,0,2025.07.18 01:00:00,2025.07.18 23:55:00,01:00,23:55,0,0,,,0,107,140,134.14,0,207624,0,0,276
2025.07.21,276,276,normal_full_day_candidate,0,0,2025.07.21 01:00:00,2025.07.21 23:55:00,01:00,23:55,0,0,,,0,95,140,134.09,0,175032,0,0,276
2025.07.22,276,276,normal_full_day_candidate,0,0,2025.07.22 01:00:00,2025.07.22 23:55:00,01:00,23:55,0,0,,,0,57,140,134.00,0,234850,0,0,276
2025.07.23,276,276,normal_full_day_candidate,0,0,2025.07.23 01:00:00,2025.07.23 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,261206,0,0,276
2025.07.24,276,276,normal_full_day_candidate,0,0,2025.07.24 01:00:00,2025.07.24 23:55:00,01:00,23:55,0,0,,,0,102,140,134.05,0,226329,0,0,276
2025.07.25,276,276,normal_full_day_candidate,0,0,2025.07.25 01:00:00,2025.07.25 23:55:00,01:00,23:55,0,0,,,0,103,140,134.14,0,188045,0,0,276
2025.07.28,276,276,normal_full_day_candidate,0,0,2025.07.28 01:00:00,2025.07.28 23:55:00,01:00,23:55,0,0,,,0,120,140,134.35,0,202757,0,0,276
2025.07.29,276,276,normal_full_day_candidate,0,0,2025.07.29 01:00:00,2025.07.29 23:55:00,01:00,23:55,0,0,,,0,70,140,134.09,0,213164,0,0,276
2025.07.30,276,276,normal_full_day_candidate,0,0,2025.07.30 01:00:00,2025.07.30 23:55:00,01:00,23:55,0,0,,,0,0,140,133.16,1,260044,0,0,276
2025.07.31,276,276,normal_full_day_candidate,0,0,2025.07.31 01:00:00,2025.07.31 23:55:00,01:00,23:55,0,0,,,0,57,140,134.05,0,335168,0,0,276
2025.08.01,276,276,normal_full_day_candidate,0,0,2025.08.01 01:00:00,2025.08.01 23:55:00,01:00,23:55,0,0,,,0,27,140,133.68,0,454165,0,0,276
2025.08.04,276,276,normal_full_day_candidate,0,0,2025.08.04 01:00:00,2025.08.04 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,292615,0,0,276
2025.08.05,276,276,normal_full_day_candidate,0,0,2025.08.05 01:00:00,2025.08.05 23:55:00,01:00,23:55,0,0,,,0,107,140,134.23,0,309381,0,0,276
2025.08.06,276,276,normal_full_day_candidate,0,0,2025.08.06 01:00:00,2025.08.06 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,291415,0,0,276
2025.08.07,276,276,normal_full_day_candidate,0,0,2025.08.07 01:00:00,2025.08.07 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,353338,0,0,276
2025.08.08,276,276,normal_full_day_candidate,0,0,2025.08.08 01:00:00,2025.08.08 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,232589,0,0,276
2025.08.11,276,276,normal_full_day_candidate,0,0,2025.08.11 01:00:00,2025.08.11 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,234030,0,0,276
2025.08.12,276,276,normal_full_day_candidate,0,0,2025.08.12 01:00:00,2025.08.12 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,262434,0,0,276
2025.08.13,276,276,normal_full_day_candidate,0,0,2025.08.13 01:00:00,2025.08.13 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,226229,0,0,276
2025.08.14,276,276,normal_full_day_candidate,0,0,2025.08.14 01:00:00,2025.08.14 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,271334,0,0,276
2025.08.15,276,276,normal_full_day_candidate,0,0,2025.08.15 01:00:00,2025.08.15 23:55:00,01:00,23:55,0,0,,,0,95,140,134.09,0,258532,0,0,276
2025.08.18,276,276,normal_full_day_candidate,0,0,2025.08.18 01:00:00,2025.08.18 23:55:00,01:00,23:55,0,0,,,0,83,140,134.08,0,227437,0,0,276
2025.08.19,276,276,normal_full_day_candidate,0,0,2025.08.19 01:00:00,2025.08.19 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,273535,0,0,276
2025.08.20,276,276,normal_full_day_candidate,0,0,2025.08.20 01:00:00,2025.08.20 23:55:00,01:00,23:55,0,0,,,0,70,140,134.09,0,352913,0,0,276
2025.08.21,276,276,normal_full_day_candidate,0,0,2025.08.21 01:00:00,2025.08.21 23:55:00,01:00,23:55,0,0,,,0,0,140,133.46,1,336502,0,0,276
2025.08.22,276,276,normal_full_day_candidate,0,0,2025.08.22 01:00:00,2025.08.22 23:55:00,01:00,23:55,0,0,,,0,120,140,134.23,0,311067,0,0,276
2025.08.25,276,276,normal_full_day_candidate,0,0,2025.08.25 01:00:00,2025.08.25 23:55:00,01:00,23:55,0,0,,,0,45,140,133.89,0,238053,0,0,276
2025.08.26,276,276,normal_full_day_candidate,0,0,2025.08.26 01:00:00,2025.08.26 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,274485,0,0,276
2025.08.27,276,276,normal_full_day_candidate,0,0,2025.08.27 01:00:00,2025.08.27 23:55:00,01:00,23:55,0,0,,,0,120,140,134.28,0,224486,0,0,276
2025.08.28,276,276,normal_full_day_candidate,0,0,2025.08.28 01:00:00,2025.08.28 23:55:00,01:00,23:55,0,0,,,0,95,140,134.26,0,258355,0,0,276
